date,ticker,close_price
2026-01-13,DUM27,2236.07
2026-01-14,DUM27,2244.69
2026-01-15,DUM27,2210.75
2026-01-16,DUM27,2151.47
2026-01-19,DUM27,2124.63
2026-01-20,DUM27,2122.86
2026-01-21,DUM27,2104.22
2026-01-22,DUM27,2074.54
2026-01-23,DUM27,2015.29
2026-01-26,DUM27,2011.73
2026-01-27,DUM27,1950.26
2026-01-28,DUM27,1980.11
2026-01-29,DUM27,1983.24
2026-01-30,DUM27,1924.54
2026-02-02,DUM27,1912.33
2026-02-03,DUM27,1883.04
2026-02-04,DUM27,1895.04
2026-02-05,DUM27,1946.31
2026-02-06,DUM27,1872.25
2026-02-09,DUM27,1876.45
2026-02-10,DUM27,1870.2
2026-02-11,DUM27,1895.46
2026-02-12,DUM27,1903.48
2026-02-13,DUM27,1874.34
2026-02-16,DUM27,1862.07
2026-02-17,DUM27,1831.89
2026-02-18,DUM27,1871.64
2026-02-19,DUM27,1872.29
2026-02-20,DUM27,1944.2
2026-02-23,DUM27,1941.65
2026-02-24,DUM27,1913.63
2026-02-25,DUM27,1854.81
2026-02-26,DUM27,1786.94
2026-02-27,DUM27,1729.47
2026-03-02,DUM27,1738.67
2026-03-03,DUM27,1756.43
2026-03-04,DUM27,1700.05
2026-03-05,DUM27,1730.71
2026-03-06,DUM27,1713.63
2026-03-09,DUM27,1718.58
2026-03-10,DUM27,1774.53
2026-03-11,DUM27,1806.6
2026-03-12,DUM27,1796.62
2026-03-13,DUM27,1764.05
2026-03-16,DUM27,1687.04
2026-03-17,DUM27,1662.33
2026-03-18,DUM27,1655.08
2026-03-19,DUM27,1621.85
2026-03-20,DUM27,1617.4
2026-03-23,DUM27,1619.78
2026-03-24,DUM27,1612.27
2026-03-25,DUM27,1590.91
2026-03-26,DUM27,1596.2
2026-03-27,DUM27,1610.35
2026-03-30,DUM27,1574.66
2026-03-31,DUM27,1619.51
2026-01-01,DUM28,1809.24
2026-01-02,DUM28,1839.91
2026-01-05,DUM28,1855.33
2026-01-06,DUM28,1881.62
2026-01-07,DUM28,1883.57
2026-01-08,DUM28,1851.15
2026-01-09,DUM28,1779.23
2026-01-12,DUM28,1752.61
2026-01-13,DUM28,1858.75
2026-01-14,DUM28,1837.7
2026-01-15,DUM28,1755.35
2026-01-16,DUM28,1784.06
2026-01-19,DUM28,1818.22
2026-01-20,DUM28,1870.87
2026-01-21,DUM28,1890.35
2026-01-22,DUM28,1926.12
2026-01-23,DUM28,2006.1
2026-01-26,DUM28,1971.53
2026-01-27,DUM28,1928.68
2026-01-28,DUM28,1880.15
2026-01-29,DUM28,1868.25
2026-01-30,DUM28,1928.55
2026-02-02,DUM28,1951.13
2026-02-03,DUM28,1972.23
2026-02-04,DUM28,1890.13
2026-02-05,DUM28,1859.81
2026-02-06,DUM28,1781.69
2026-02-09,DUM28,1828.59
2026-02-10,DUM28,1893.94
2026-02-11,DUM28,1926.94
2026-02-12,DUM28,1883.17
2026-02-13,DUM28,1946.04
2026-02-16,DUM28,1934.28
2026-02-17,DUM28,1880.34
2026-02-18,DUM28,1838.59
2026-02-19,DUM28,1820.08
2026-02-20,DUM28,1821.6
2026-02-23,DUM28,1814.39
2026-02-24,DUM28,1755.63
2026-02-25,DUM28,1803.52
2026-02-26,DUM28,1796.82
2026-02-27,DUM28,1767.16
2026-03-02,DUM28,1811.22
2026-03-03,DUM28,1762.0
2026-03-04,DUM28,1696.27
2026-03-05,DUM28,1744.82
2026-03-06,DUM28,1819.3
2026-03-09,DUM28,1799.67
2026-03-10,DUM28,1797.26
2026-03-11,DUM28,1749.91
2026-03-12,DUM28,1749.62
2026-03-13,DUM28,1730.2
2026-03-16,DUM28,1725.68
2026-03-17,DUM28,1741.23
2026-03-18,DUM28,1697.28
2026-03-19,DUM28,1682.83
2026-03-20,DUM28,1613.37
2026-03-23,DUM28,1599.89
2026-03-24,DUM28,1596.02
2026-03-25,DUM28,1603.86
2026-03-26,DUM28,1612.13
2026-03-27,DUM28,1644.77
2026-03-30,DUM28,1586.75
2026-03-31,DUM28,1532.7
2026-01-01,DUM29,1078.23
2026-01-02,DUM29,1109.91
2026-01-05,DUM29,1119.38
2026-01-06,DUM29,1126.93
2026-01-07,DUM29,1100.58
2026-01-08,DUM29,1092.98
2026-01-09,DUM29,1081.92
2026-01-12,DUM29,1073.33
2026-01-13,DUM29,1071.17
2026-01-14,DUM29,1064.76
2026-01-15,DUM29,1037.38
2026-01-16,DUM29,1047.73
2026-01-19,DUM29,1033.22
2026-01-20,DUM29,1036.65
2026-01-21,DUM29,1064.97
2026-01-22,DUM29,1052.36
2026-01-23,DUM29,1017.72
2026-01-26,DUM29,1014.1
2026-01-27,DUM29,1028.9
2026-01-28,DUM29,1055.45
2026-01-29,DUM29,1038.67
2026-01-30,DUM29,1045.62
2026-02-02,DUM29,1039.45
2026-02-03,DUM29,1038.2
2026-02-04,DUM29,1074.31
2026-02-05,DUM29,1053.39
2026-02-06,DUM29,1057.09
2026-02-09,DUM29,1063.75
2026-02-10,DUM29,1079.06
2026-02-11,DUM29,1080.65
2026-02-12,DUM29,1085.2
2026-02-13,DUM29,1079.85
2026-02-16,DUM29,1083.85
2026-02-17,DUM29,1079.19
2026-02-18,DUM29,1088.17
2026-02-19,DUM29,1083.11
2026-02-20,DUM29,1088.65
2026-02-23,DUM29,1088.44
2026-02-24,DUM29,1104.68
2026-02-25,DUM29,1104.14
2026-02-26,DUM29,1078.74
2026-02-27,DUM29,1096.75
2026-03-02,DUM29,1083.96
2026-03-03,DUM29,1074.89
2026-03-04,DUM29,1066.72
2026-03-05,DUM29,1086.1
2026-03-06,DUM29,1055.95
2026-03-09,DUM29,1099.5
2026-03-10,DUM29,1114.9
2026-03-11,DUM29,1118.36
2026-03-12,DUM29,1117.77
2026-03-13,DUM29,1122.15
2026-03-16,DUM29,1130.01
2026-03-17,DUM29,1139.76
2026-03-18,DUM29,1148.26
2026-03-19,DUM29,1149.82
2026-03-20,DUM29,1147.07
2026-03-23,DUM29,1145.01
2026-03-24,DUM29,1142.31
2026-03-25,DUM29,1159.47
2026-03-26,DUM29,1168.69
2026-03-27,DUM29,1123.95
2026-03-30,DUM29,1133.8
2026-03-31,DUM29,1136.91
2026-01-01,DUM30,108.81
2026-01-02,DUM30,111.67
2026-01-05,DUM30,110.6
2026-01-06,DUM30,108.65
2026-01-07,DUM30,111.62
2026-01-08,DUM30,110.23
2026-01-09,DUM30,107.9
2026-01-12,DUM30,106.16
2026-01-13,DUM30,104.82
2026-01-14,DUM30,106.97
2026-01-15,DUM30,108.29
2026-01-16,DUM30,110.15
2026-01-19,DUM30,111.26
2026-01-20,DUM30,109.71
2026-01-21,DUM30,111.54
2026-01-22,DUM30,114.69
2026-01-23,DUM30,116.29
2026-01-26,DUM30,117.55
2026-01-27,DUM30,115.42
2026-01-28,DUM30,116.02
2026-01-29,DUM30,113.77
2026-01-30,DUM30,113.72
2026-02-02,DUM30,109.31
2026-02-03,DUM30,105.08
2026-02-04,DUM30,104.62
2026-02-05,DUM30,103.27
2026-02-06,DUM30,103.55
2026-02-09,DUM30,103.23
2026-02-10,DUM30,103.31
2026-02-11,DUM30,104.82
2026-02-12,DUM30,103.68
2026-02-13,DUM30,103.15
2026-02-16,DUM30,106.73
2026-02-17,DUM30,106.75
2026-02-18,DUM30,106.31
2026-02-19,DUM30,106.54
2026-02-20,DUM30,106.14
2026-02-23,DUM30,104.37
2026-02-24,DUM30,101.91
2026-02-25,DUM30,100.07
2026-02-26,DUM30,102.16
2026-02-27,DUM30,100.64
2026-03-02,DUM30,100.29
2026-03-03,DUM30,101.97
2026-03-04,DUM30,101.31
2026-03-05,DUM30,102.84
2026-03-06,DUM30,99.09
2026-03-09,DUM30,98.79
2026-03-10,DUM30,98.99
2026-03-11,DUM30,99.06
2026-03-12,DUM30,95.18
2026-03-13,DUM30,97.91
2026-03-16,DUM30,95.94
2026-03-17,DUM30,96.72
2026-03-18,DUM30,96.75
2026-03-19,DUM30,99.07
2026-03-20,DUM30,104.23
2026-03-23,DUM30,101.04
2026-03-24,DUM30,99.5
2026-03-25,DUM30,99.96
2026-03-26,DUM30,97.35
2026-03-27,DUM30,99.17
2026-03-30,DUM30,101.17
2026-03-31,DUM30,102.53
